Date,Open,High,Low,Close,Adj Close,Volume
2002-01-16,25.5,25.5049991607666,25.0,25.0,17.004314422607422,7262600
2002-01-17,25.209999084472656,25.299999237060547,24.575000762939453,25.0,17.004314422607422,4886800
2002-01-18,25.125,25.315000534057617,24.704999923706055,24.809999465942383,16.875070571899414,5076000
2002-01-22,24.825000762939453,25.3700008392334,24.625,24.75,16.834264755249023,4774000
2002-01-23,24.899999618530273,25.875,24.7549991607666,25.81999969482422,17.562047958374023,6295400
2002-01-24,25.825000762939453,26.649999618530273,25.575000762939453,26.614999771118164,18.102792739868164,6417400
2002-01-25,26.614999771118164,27.5,26.514999389648438,27.295000076293945,18.565303802490234,6945600
2002-01-28,27.149999618530273,27.19499969482422,26.649999618530273,26.844999313354492,18.259235382080078,6367200
2002-01-29,26.5,26.579999923706055,26.1299991607666,26.264999389648438,17.864728927612305,5291800
2002-01-30,26.100000381469727,27.31999969482422,26.0,27.165000915527344,18.476890563964844,5576000
2002-01-31,27.229999542236328,28.229999542236328,27.209999084472656,28.19499969482422,19.177461624145508,8533800
2002-02-01,28.190000534057617,28.309999465942383,27.399999618530273,27.600000381469727,18.77276039123535,7968600
2002-02-04,27.604999542236328,27.639999389648438,26.350000381469727,26.735000610351562,18.18440818786621,6868000
2002-02-05,26.934999465942383,27.170000076293945,26.299999237060547,26.795000076293945,18.225217819213867,4953000
2002-02-06,26.875,27.850000381469727,26.825000762939453,27.229999542236328,18.521093368530273,5708600
2002-02-07,26.799999237060547,27.045000076293945,26.530000686645508,26.53499984741211,18.04837417602539,4214400
2002-02-08,26.424999237060547,27.110000610351562,26.28499984741211,26.94499969482422,18.32724380493164,3958200
2002-02-11,26.850000381469727,28.024999618530273,26.674999237060547,27.93000030517578,18.99721908569336,6165600
2002-02-12,27.899999618530273,28.299999237060547,27.299999237060547,27.5,18.704740524291992,7092000
2002-02-13,27.454999923706055,28.0,27.059999465942383,27.71500015258789,18.850984573364258,6133400
2002-02-14,27.875,28.125,27.459999084472656,27.6299991607666,18.793167114257812,5633600
2002-02-15,27.774999618530273,28.28499984741211,27.649999618530273,27.950000762939453,19.010826110839844,5458400
2002-02-19,27.399999618530273,27.75,26.75,27.545000076293945,18.798568725585938,5462200
2002-02-20,27.350000381469727,27.5,26.940000534057617,27.200000762939453,18.563121795654297,5197200
2002-02-21,27.450000762939453,28.18000030517578,27.415000915527344,27.719999313354492,18.91800308227539,7767600
2002-02-22,27.875,28.950000762939453,27.600000381469727,28.674999237060547,19.569761276245117,7863000
2002-02-25,29.0,29.934999465942383,28.934999465942383,29.84000015258789,20.364837646484375,11991000
2002-02-26,29.799999237060547,29.799999237060547,29.094999313354492,29.174999237060547,19.910993576049805,9230000
2002-02-27,29.200000762939453,29.450000762939453,28.450000762939453,28.69499969482422,19.583412170410156,5777000
2002-02-28,28.739999771118164,29.5,28.739999771118164,29.104999542236328,19.863222122192383,5805600
2002-03-01,29.325000762939453,29.510000228881836,28.799999237060547,29.424999237060547,20.08161163330078,6080800
2002-03-04,29.700000762939453,30.225000381469727,29.530000686645508,30.094999313354492,20.538864135742188,9076000
2002-03-05,30.075000762939453,30.424999237060547,29.75,30.229999542236328,20.630996704101562,6822600
2002-03-06,29.950000762939453,30.75,29.459999084472656,30.75,20.98587989807129,8291000
2002-03-07,31.0049991607666,31.21500015258789,29.920000076293945,30.174999237060547,20.59346580505371,7266200
2002-03-08,29.75,29.899999618530273,28.7549991607666,29.06999969482422,19.839336395263672,9644400
2002-03-11,29.420000076293945,29.68000030517578,29.049999237060547,29.364999771118164,20.040658950805664,6643600
2002-03-12,29.0,29.875,28.885000228881836,29.875,20.388723373413086,6890600
2002-03-13,30.75,30.790000915527344,29.19499969482422,29.260000228881836,19.969005584716797,8660800
2002-03-14,29.299999237060547,29.579999923706055,28.774999618530273,29.524999618530273,20.149852752685547,5586800
2002-03-15,29.7450008392334,30.190000534057617,29.40999984741211,30.149999618530273,20.576393127441406,6806400
2002-03-18,29.799999237060547,30.59000015258789,29.600000381469727,30.200000762939453,20.610517501831055,8761400
2002-03-19,30.149999618530273,30.260000228881836,29.7549991607666,30.200000762939453,20.610517501831055,6275200
2002-03-20,29.84000015258789,30.489999771118164,29.540000915527344,29.600000381469727,20.201040267944336,5105600
2002-03-21,29.594999313354492,30.09000015258789,29.375,30.024999618530273,20.491090774536133,4203200
2002-03-22,29.325000762939453,29.329999923706055,28.450000762939453,28.575000762939453,19.501508712768555,8124800
2002-03-25,28.5,28.985000610351562,28.360000610351562,28.385000228881836,19.371837615966797,5163000
2002-03-26,28.645000457763672,28.864999771118164,28.045000076293945,28.690000534057617,19.579988479614258,4935600
2002-03-27,29.059999465942383,29.5,29.0049991607666,29.46500015258789,20.108905792236328,7113800
2002-03-28,29.375,29.6200008392334,29.200000762939453,29.40999984741211,20.071372985839844,4834600
2002-04-01,29.899999618530273,29.94499969482422,29.0,29.094999313354492,19.856395721435547,9892000
2002-04-02,29.100000381469727,29.424999237060547,28.899999618530273,29.075000762939453,19.842750549316406,6657000
2002-04-03,28.75,28.81999969482422,28.174999237060547,28.31999969482422,19.32748794555664,5914400
2002-04-04,28.674999237060547,28.674999237060547,27.665000915527344,28.020000457763672,19.12274932861328,6550400
2002-04-05,28.079999923706055,28.239999771118164,27.049999237060547,27.19499969482422,18.559703826904297,8293000
2002-04-08,27.924999237060547,27.9950008392334,27.200000762939453,27.34000015258789,18.65866470336914,5834800
2002-04-09,27.34000015258789,27.420000076293945,26.950000762939453,27.079999923706055,18.481220245361328,4629400
2002-04-10,26.75,27.600000381469727,26.75,27.3700008392334,18.67914581298828,6326800
2002-04-11,27.125,27.799999237060547,27.065000534057617,27.420000076293945,18.7132625579834,5752600
2002-04-12,26.975000381469727,27.024999618530273,25.934999465942383,26.385000228881836,18.006916046142578,11059200
2002-04-15,26.975000381469727,27.354999542236328,26.799999237060547,27.260000228881836,18.60407257080078,6630600
2002-04-16,27.309999465942383,27.975000381469727,27.049999237060547,27.450000762939453,18.733736038208008,6709400
2002-04-17,27.985000610351562,28.1200008392334,27.625,28.020000457763672,19.12274932861328,7117000
2002-04-18,27.950000762939453,28.364999771118164,27.55500030517578,28.0,19.109088897705078,6890200
2002-04-19,27.815000534057617,27.875,27.25,27.655000686645508,18.87364387512207,6382800
2002-04-22,27.510000228881836,27.780000686645508,26.885000228881836,27.15999984741211,18.535812377929688,6603200
2002-04-23,27.1200008392334,27.454999923706055,26.94499969482422,27.375,18.682552337646484,5926200
2002-04-24,26.950000762939453,27.600000381469727,26.649999618530273,27.350000381469727,18.665494918823242,5097400
2002-04-25,27.350000381469727,28.040000915527344,27.084999084472656,27.950000762939453,19.074974060058594,6864400
2002-04-26,28.0,28.524999618530273,27.719999313354492,28.405000686645508,19.385498046875,6626200
2002-04-29,28.075000762939453,28.325000762939453,27.854999542236328,27.950000762939453,19.074974060058594,6282200
2002-04-30,28.024999618530273,28.200000762939453,27.375,27.375,18.682552337646484,4806000
2002-05-01,27.190000534057617,28.225000381469727,27.100000381469727,28.1200008392334,19.190990447998047,6723200
2002-05-02,27.80500030517578,28.524999618530273,27.78499984741211,28.475000381469727,19.43326187133789,5931000
2002-05-03,28.725000381469727,29.25,28.204999923706055,28.479999542236328,19.43667984008789,6277600
2002-05-06,28.024999618530273,28.079999923706055,27.024999618530273,27.100000381469727,18.494873046875,5885000
2002-05-07,27.0,27.329999923706055,26.649999618530273,27.014999389648438,18.436864852905273,4977800
2002-05-08,27.674999237060547,28.389999389648438,27.649999618530273,28.174999237060547,19.2285213470459,5233800
2002-05-09,28.075000762939453,28.149999618530273,27.350000381469727,27.389999389648438,18.692787170410156,4537800
2002-05-10,27.424999237060547,28.075000762939453,27.424999237060547,27.75,18.938472747802734,5264600
2002-05-13,27.649999618530273,28.350000381469727,27.424999237060547,28.270000457763672,19.29336166381836,4307400
2002-05-14,28.270000457763672,28.299999237060547,27.415000915527344,27.69499969482422,18.900938034057617,8125800
2002-05-15,27.625,28.030000686645508,27.34000015258789,27.56999969482422,18.815631866455078,7110800
2002-05-16,27.56999969482422,27.905000686645508,27.5,27.774999618530273,18.95553970336914,4866200
2002-05-17,27.524999618530273,27.700000762939453,27.05500030517578,27.5,18.767858505249023,5773000
2002-05-20,27.399999618530273,27.600000381469727,27.145000457763672,27.459999084472656,18.740564346313477,4067600
2002-05-21,27.075000762939453,27.200000762939453,26.30500030517578,26.30500030517578,17.952308654785156,7217400
2002-05-22,25.885000228881836,26.774999618530273,25.885000228881836,26.5,18.08539390563965,9198800
2002-05-23,26.584999084472656,26.725000381469727,26.09000015258789,26.415000915527344,18.027387619018555,6296400
2002-05-24,26.200000762939453,26.295000076293945,25.655000686645508,25.924999237060547,17.69297218322754,6147400
2002-05-28,26.049999237060547,26.2450008392334,25.854999542236328,26.125,17.829465866088867,4736800
2002-05-29,25.799999237060547,26.329999923706055,25.674999237060547,26.225000381469727,17.897716522216797,4763600
2002-05-30,25.725000381469727,26.225000381469727,25.71500015258789,25.96500015258789,17.720272064208984,5971400
2002-05-31,25.989999771118164,26.25,25.774999618530273,25.81999969482422,17.621315002441406,5112200
2002-06-03,25.924999237060547,25.924999237060547,24.8700008392334,25.100000381469727,17.192527770996094,5741800
2002-06-04,25.174999237060547,25.350000381469727,24.329999923706055,25.024999618530273,17.141159057617188,7391000
2002-06-05,24.649999618530273,24.690000534057617,23.829999923706055,24.5,16.78154945373535,9169800
2002-06-06,24.850000381469727,25.0,23.7549991607666,24.434999465942383,16.737030029296875,9225800
2002-06-07,24.5,25.049999237060547,24.0049991607666,24.674999237060547,16.901424407958984,7295000
2002-06-10,24.399999618530273,24.969999313354492,24.065000534057617,24.125,16.524690628051758,3601600
2002-06-11,24.325000762939453,24.325000762939453,23.31999969482422,23.434999465942383,16.052066802978516,5714600
2002-06-12,23.700000762939453,24.1299991607666,23.424999237060547,24.100000381469727,16.507566452026367,7694200
2002-06-13,24.075000762939453,24.475000381469727,23.5049991607666,24.149999618530273,16.541810989379883,7014000
2002-06-14,23.899999618530273,24.399999618530273,23.649999618530273,24.2549991607666,16.61373519897461,5249400
2002-06-17,24.700000762939453,25.094999313354492,24.575000762939453,24.924999237060547,17.072662353515625,4210200
2002-06-18,24.725000381469727,24.905000686645508,24.280000686645508,24.424999237060547,16.730175018310547,3591600
2002-06-19,24.174999237060547,24.68000030517578,24.079999923706055,24.235000610351562,16.600040435791016,5639800
2002-06-20,24.600000381469727,25.125,24.385000228881836,24.829999923706055,17.007587432861328,7344600
2002-06-21,24.8700008392334,25.125,24.350000381469727,24.540000915527344,16.808950424194336,9150200
2002-06-24,24.354999542236328,24.8700008392334,24.315000534057617,24.700000762939453,16.918537139892578,4260400
2002-06-25,25.125,25.25,24.299999237060547,24.329999923706055,16.66511344909668,5226800
2002-06-26,24.25,24.399999618530273,23.764999389648438,24.344999313354492,16.675384521484375,5800000
2002-06-27,24.399999618530273,24.4950008392334,23.625,23.920000076293945,16.3842716217041,5431400
2002-06-28,23.875,24.209999084472656,23.149999618530273,23.25,15.9253511428833,8591800
2002-07-01,22.649999618530273,23.700000762939453,22.649999618530273,23.280000686645508,15.945898056030273,5982400
2002-07-02,23.399999618530273,23.559999465942383,22.385000228881836,22.799999237060547,15.617117881774902,5324000
2002-07-03,22.674999237060547,23.100000381469727,21.950000762939453,23.0,15.754111289978027,5061200
2002-07-05,23.364999771118164,23.450000762939453,23.049999237060547,23.360000610351562,16.00069236755371,2668200
2002-07-08,23.25,23.274999618530273,22.5,22.530000686645508,15.432180404663086,4435600
2002-07-09,22.5,22.799999237060547,22.274999618530273,22.385000228881836,15.332858085632324,5178400
2002-07-10,22.674999237060547,22.975000381469727,21.739999771118164,21.844999313354492,14.962983131408691,6409800
2002-07-11,21.524999618530273,21.799999237060547,21.084999084472656,21.610000610351562,14.802006721496582,7971400
2002-07-12,21.700000762939453,22.079999923706055,21.149999618530273,21.6200008392334,14.808860778808594,5837800
2002-07-15,21.2549991607666,21.700000762939453,19.915000915527344,21.225000381469727,14.538307189941406,8188600
2002-07-16,20.75,21.600000381469727,20.415000915527344,21.225000381469727,14.538307189941406,7497800
2002-07-17,21.625,21.915000915527344,20.924999237060547,21.25,14.555425643920898,7017200
2002-07-18,21.825000762939453,22.045000076293945,21.510000228881836,21.860000610351562,14.973251342773438,7606600
2002-07-19,21.875,21.875,20.5,21.149999618530273,14.486932754516602,8547600
2002-07-22,20.655000686645508,20.989999771118164,19.28499984741211,19.549999237060547,13.390992164611816,9449800
2002-07-23,19.5,19.895000457763672,18.725000381469727,18.799999237060547,12.877270698547363,7312200
2002-07-24,18.229999542236328,20.459999084472656,18.21500015258789,20.299999237060547,13.90471076965332,9072600
2002-07-25,20.225000381469727,21.075000762939453,19.915000915527344,20.375,13.956083297729492,8431600
2002-07-26,20.3799991607666,20.704999923706055,19.950000762939453,20.25,13.870468139648438,6502600
2002-07-29,20.375,21.450000762939453,20.334999084472656,21.405000686645508,14.661591529846191,6819000
2002-07-30,21.395000457763672,21.9950008392334,20.950000762939453,21.81999969482422,14.945858001708984,7211600
2002-07-31,21.969999313354492,21.975000381469727,21.030000686645508,21.459999084472656,14.699268341064453,5998000
2002-08-01,20.725000381469727,21.200000762939453,19.7450008392334,19.829999923706055,13.582776069641113,11340600
2002-08-02,19.799999237060547,20.020000457763672,18.735000610351562,19.0,13.014264106750488,7306000
2002-08-05,18.895000457763672,19.274999618530273,18.06999969482422,18.1200008392334,12.411499977111816,5630800
2002-08-06,18.399999618530273,19.375,18.399999618530273,18.829999923706055,12.897819519042969,5443200
2002-08-07,18.899999618530273,18.899999618530273,17.93000030517578,18.665000915527344,12.784808158874512,7826600
2002-08-08,18.665000915527344,19.799999237060547,18.65999984741211,19.729999542236328,13.514288902282715,6253800
2002-08-09,19.350000381469727,20.59000015258789,19.100000381469727,20.440000534057617,14.000609397888184,6304600
2002-08-12,19.975000381469727,20.899999618530273,19.600000381469727,20.649999618530273,14.144450187683105,4975400
2002-08-13,20.450000762939453,20.774999618530273,19.795000076293945,19.81999969482422,13.575929641723633,6161800
2002-08-14,20.125,20.875,19.674999237060547,20.875,14.298567771911621,5340000
2002-08-15,20.735000610351562,22.0,20.704999923706055,21.899999618530273,15.000649452209473,8718000
2002-08-16,21.700000762939453,21.700000762939453,21.1200008392334,21.5,14.726666450500488,5537200
2002-08-19,21.375,21.709999084472656,20.604999542236328,21.270000457763672,14.569123268127441,7266400
2002-08-20,21.270000457763672,21.270000457763672,20.5,20.7549991607666,14.216368675231934,7567200
2002-08-21,20.5,20.739999771118164,20.059999465942383,20.559999465942383,14.082804679870605,8360800
2002-08-22,20.520000457763672,22.170000076293945,20.43000030517578,22.0,15.069144248962402,8046600
2002-08-23,21.825000762939453,22.399999618530273,21.625,21.770000457763672,14.911603927612305,7310800
2002-08-26,21.875,22.704999923706055,21.600000381469727,22.594999313354492,15.47669506072998,5269600
2002-08-27,22.924999237060547,22.940000534057617,21.704999923706055,22.065000534057617,15.11367416381836,5319200
2002-08-28,21.78499984741211,22.100000381469727,21.375,21.649999618530273,14.829404830932617,5485400
2002-08-29,21.274999618530273,21.915000915527344,21.1200008392334,21.450000762939453,14.692424774169922,4794800
2002-08-30,21.385000228881836,22.0,21.315000534057617,21.604999542236328,14.863729476928711,3758200
2002-09-03,21.020000457763672,21.094999313354492,20.079999923706055,20.165000915527344,13.873047828674316,6355800
2002-09-04,20.290000915527344,20.700000762939453,19.65999984741211,20.604999542236328,14.175749778747559,5647600
2002-09-05,20.5,20.895000457763672,20.184999465942383,20.315000534057617,13.97623062133789,5445000
2002-09-06,20.799999237060547,21.225000381469727,20.75,21.1200008392334,14.530058860778809,4472200
2002-09-09,21.1200008392334,21.454999923706055,20.68000030517578,21.299999237060547,14.653891563415527,3948000
2002-09-10,21.299999237060547,22.0,21.299999237060547,21.81999969482422,15.011641502380371,4585800
2002-09-11,22.149999618530273,22.225000381469727,21.71500015258789,21.735000610351562,14.953167915344238,3094600
2002-09-12,21.649999618530273,21.799999237060547,20.799999237060547,20.950000762939453,14.413104057312012,3658600
2002-09-13,20.850000381469727,21.5,20.670000076293945,21.309999465942383,14.660773277282715,3711400
2002-09-16,21.309999465942383,21.684999465942383,21.049999237060547,21.299999237060547,14.653891563415527,4038800
2002-09-17,20.825000762939453,21.1299991607666,20.559999465942383,20.790000915527344,14.303025245666504,4455600
2002-09-18,20.860000610351562,21.354999542236328,20.489999771118164,20.655000686645508,14.210155487060547,4956800
2002-09-19,20.0,20.635000228881836,19.635000228881836,19.68000030517578,13.539372444152832,10651600
2002-09-20,19.920000076293945,20.049999237060547,19.405000686645508,19.625,13.501532554626465,6228800
2002-09-23,19.75,19.975000381469727,19.329999923706055,19.635000228881836,13.508416175842285,5051200
2002-09-24,19.639999389648438,19.735000610351562,18.899999618530273,19.049999237060547,13.105947494506836,6067400
2002-09-25,19.274999618530273,19.655000686645508,18.614999771118164,19.395000457763672,13.343297004699707,9782600
2002-09-26,19.635000228881836,20.700000762939453,19.5,20.5,14.103513717651367,9040200
2002-09-27,20.385000228881836,20.735000610351562,19.809999465942383,19.90999984741211,13.697600364685059,4775400
2002-09-30,19.524999618530273,19.625,18.975000381469727,19.229999542236328,13.229782104492188,7864800
2002-10-01,19.350000381469727,20.389999389648438,18.940000534057617,20.209999084472656,13.903995513916016,5946800
2002-10-02,19.450000762939453,20.475000381469727,19.375,19.604999542236328,13.487774848937988,8149800
2002-10-03,19.604999542236328,20.280000686645508,19.280000686645508,19.524999618530273,13.432734489440918,4935800
2002-10-04,19.299999237060547,19.549999237060547,18.31999969482422,18.584999084472656,12.78603458404541,7440800
2002-10-07,18.59000015258789,18.93000030517578,18.325000762939453,18.440000534057617,12.686279296875,5430400
2002-10-08,18.225000381469727,18.625,17.649999618530273,18.104999542236328,12.455804824829102,6667800
2002-10-09,17.719999313354492,18.299999237060547,17.049999237060547,17.135000228881836,11.788472175598145,7974800
2002-10-10,17.075000762939453,17.55500030517578,16.700000762939453,17.53499984741211,12.063663482666016,8126400
2002-10-11,17.71500015258789,18.46500015258789,17.510000228881836,18.334999084472656,12.614042282104492,6245600
2002-10-14,18.34000015258789,18.850000381469727,18.06999969482422,18.790000915527344,12.927070617675781,4060400
2002-10-15,19.350000381469727,19.549999237060547,18.854999542236328,19.545000076293945,13.446499824523926,7555400
2002-10-16,19.545000076293945,19.645000457763672,18.815000534057617,18.889999389648438,12.99587345123291,6360200
2002-10-17,19.049999237060547,19.520000457763672,18.549999237060547,18.850000381469727,12.968354225158691,8122200
2002-10-18,19.5,20.5,19.5,20.344999313354492,13.996872901916504,13459800
2002-10-21,20.0,20.145000457763672,19.809999465942383,20.03499984741211,13.783599853515625,7922200
2002-10-22,20.0,20.454999923706055,19.905000686645508,20.200000762939453,13.897125244140625,9509200
2002-10-23,20.149999618530273,21.5,20.079999923706055,21.43000030517578,14.743334770202637,10175000
2002-10-24,21.725000381469727,21.725000381469727,20.3700008392334,20.584999084472656,14.161992073059082,8975400
2002-10-25,20.549999237060547,20.549999237060547,19.565000534057617,19.80500030517578,13.625367164611816,6860000
2002-10-28,19.899999618530273,20.34000015258789,19.375,19.774999618530273,13.604730606079102,8094600
2002-10-29,19.780000686645508,19.889999389648438,19.0049991607666,19.280000686645508,13.264180183410645,7939800
2002-10-30,19.5,20.549999237060547,19.469999313354492,20.354999542236328,14.003754615783691,6794400
2002-10-31,20.360000610351562,20.799999237060547,20.0049991607666,20.05500030517578,13.797362327575684,5115200
2002-11-01,19.954999923706055,21.174999237060547,19.854999542236328,20.979999542236328,14.433741569519043,6562000
2002-11-04,20.985000610351562,21.299999237060547,20.405000686645508,20.559999465942383,14.144789695739746,6700200
2002-11-05,20.325000762939453,21.024999618530273,20.209999084472656,21.024999618530273,14.464702606201172,6464800
2002-11-06,21.325000762939453,21.739999771118164,21.174999237060547,21.639999389648438,14.887800216674805,11726400
2002-11-07,21.559999465942383,21.850000381469727,21.030000686645508,21.104999542236328,14.519734382629395,6414800
2002-11-08,21.19499969482422,21.34000015258789,20.829999923706055,21.065000534057617,14.492212295532227,4652600
2002-11-11,20.875,21.184999465942383,20.30500030517578,20.459999084472656,14.075993537902832,4238400
2002-11-12,20.674999237060547,20.774999618530273,20.25,20.389999389648438,14.027841567993164,3741000
2002-11-13,20.450000762939453,20.94499969482422,19.440000534057617,19.795000076293945,13.618491172790527,9092800
2002-11-14,19.799999237060547,20.774999618530273,19.799999237060547,20.65999984741211,14.213589668273926,6386600
2002-11-15,20.524999618530273,21.0,20.299999237060547,20.93000030517578,14.39934253692627,4267200
2002-11-18,21.010000228881836,21.200000762939453,20.5,20.875,14.361506462097168,3333200
2002-11-19,20.75,21.15999984741211,20.65999984741211,20.78499984741211,14.299583435058594,3516400
2002-11-20,20.790000915527344,21.399999618530273,20.790000915527344,21.25,14.619494438171387,11423200
2002-11-21,21.2549991607666,22.1299991607666,21.2549991607666,21.940000534057617,15.094204902648926,7849200
2002-11-22,22.200000762939453,22.219999313354492,21.5,21.75,14.963484764099121,5711200
2002-11-25,21.709999084472656,21.719999313354492,21.2450008392334,21.559999465942383,14.832771301269531,4929800
2002-11-26,21.375,21.450000762939453,20.950000762939453,21.010000228881836,14.454384803771973,5534400
2002-11-27,21.274999618530273,21.780000686645508,21.094999313354492,21.725000381469727,14.946283340454102,3536200
2002-11-29,21.825000762939453,22.25,21.799999237060547,22.125,15.221475601196289,2426600
2002-12-02,22.375,23.225000381469727,22.165000915527344,23.05500030517578,15.861284255981445,6617000
2002-12-03,23.059999465942383,23.424999237060547,22.80500030517578,22.899999618530273,15.754652976989746,8262400
2002-12-04,22.905000686645508,22.905000686645508,22.264999389648438,22.584999084472656,15.537947654724121,6895800
2002-12-05,22.59000015258789,23.09000015258789,22.59000015258789,22.829999923706055,15.706500053405762,6136800
2002-12-06,22.43000030517578,23.399999618530273,22.43000030517578,23.09000015258789,15.885366439819336,4942600
2002-12-09,23.264999389648438,23.350000381469727,22.485000610351562,22.5049991607666,15.482898712158203,6388400
2002-12-10,22.510000228881836,22.905000686645508,22.30500030517578,22.600000381469727,15.54826545715332,6230400
2002-12-11,22.5049991607666,22.510000228881836,21.924999237060547,22.43000030517578,15.431303024291992,7763800
2002-12-12,22.424999237060547,22.649999618530273,22.2450008392334,22.565000534057617,15.524185180664062,7776000
2002-12-13,22.350000381469727,22.735000610351562,22.049999237060547,22.09000015258789,15.260972023010254,4599600
2002-12-16,22.139999389648438,22.649999618530273,22.024999618530273,22.649999618530273,15.647848129272461,4298200
2002-12-17,22.655000686645508,22.655000686645508,22.18000030517578,22.260000228881836,15.378413200378418,3435400
2002-12-18,22.100000381469727,22.264999389648438,21.530000686645508,21.75,15.026078224182129,5358200
2002-12-19,21.600000381469727,21.850000381469727,21.415000915527344,21.530000686645508,14.874088287353516,6094200
2002-12-20,21.725000381469727,21.90999984741211,21.55500030517578,21.90999984741211,15.136616706848145,8329800
2002-12-23,22.0,22.014999389648438,21.610000610351562,21.8799991607666,15.11589241027832,4152000
2002-12-24,21.719999313354492,21.864999771118164,21.475000381469727,21.514999389648438,14.863729476928711,1805600
2002-12-26,21.424999237060547,21.81999969482422,21.31999969482422,21.375,14.767001152038574,2135400
2002-12-27,21.28499984741211,21.520000457763672,20.860000610351562,20.959999084472656,14.480307579040527,3016400
2002-12-30,21.084999084472656,21.21500015258789,20.700000762939453,20.860000610351562,14.41122055053711,4568400
2002-12-31,20.860000610351562,21.045000076293945,20.6299991607666,21.045000076293945,14.539017677307129,3758200
2003-01-02,21.149999618530273,21.584999084472656,20.854999542236328,21.549999237060547,14.887907028198242,4436400
